STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Fréquence d'observation,TERRITORIAL_LEVEL,Niveau territorial,REF_AREA,Zone de référence,TERRITORIAL_TYPE,Typologie territoriale,MEASURE,Mesure,AGE,Âge,SEX,Sexe,UNIT_MEASURE,Unité de mesure,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,COUNTRY,Pays,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Décimales
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),JPC,"Nord-Kanto, Koshin",_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,12.4,,JPN,Japon,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),ITF1,Abruzzes,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,19,,ITA,Italie,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),DE1,Baden-Württemberg,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,19.7,,DEU,Allemagne,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),ES30,Madrid,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,14.3,,ESP,Espagne,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),ITH4,Frioul-Vénétie julienne,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,25,,ITA,Italie,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),TR83,Mer Noire centrale,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,19.1,,TUR,Türkiye,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),ITH1,Prov. autonome de Bolzano,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,18.3,,ITA,Italie,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),UKL,Pays de Galles,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,15,,GBR,Royaume-Uni,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),AT31,Haute-Autriche,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,21.7,,AUT,Autriche,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),FRK,Auvergne-Rhône-Alpes,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,17.2,,FRA,France,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),CL13,Région de la métropole de Santiago,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,33.4,,CHL,Chili,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),SE33,Norrland septentrional,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,6.8,,SWE,Suède,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),BE2,Région flamande,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,22.5,,BEL,Belgique,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),BG41,Sud-Ouest,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,29.1,,BGR,Bulgarie,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),JPA,Hokkaido,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,10.8,,JPN,Japon,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),RO41,Sud-Ouest Olténie,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,24,,ROU,Roumanie,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),ITI3,Marches,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,19.3,,ITA,Italie,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),NZ14,Bay of Plenty,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,6.3,,NZL,Nouvelle-Zélande,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),FR1,Île-de-France,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,20,,FRA,France,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),AU2,Victoria,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,8.4,,AUS,Australie,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),FRE,Hauts-de-France,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,19.9,,FRA,France,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),DE9,Basse-Saxe,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,19.1,,DEU,Allemagne,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),TR33,Région égéenne septentrionale,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,24.2,,TUR,Türkiye,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),CL02,Antofagasta,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,15.2,,CHL,Chili,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),ITF6,Calabre,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,16.2,,ITA,Italie,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),PL63,Poméranie,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,20.3,,POL,Pologne,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),RO32,Bucarest - Ilfov,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,31.6,,ROU,Roumanie,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),HU33,Grande Plaine du Sud,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,22.9,,HUN,Hongrie,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),FRY1,Guadeloupe,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,8.7,,FRA,France,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),UKE,Yorkshire et Humber,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,20.2,,GBR,Royaume-Uni,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),PT20,Région autonome des Açores,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,7.8,,PRT,Portugal,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),SE32,Norrland central,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,6.7,,SWE,Suède,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),IS02,Autres régions,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,6.8,,ISL,Islande,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),HU12,Pest,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,24.2,,HUN,Hongrie,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),NL23,Flevoland,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,19,,NLD,Pays-Bas,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),DEE,Saxe-Anhalt,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,22,,DEU,Allemagne,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),NZ22,West Coast,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,7.2,,NZL,Nouvelle-Zélande,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),CL07,Maule,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,30,,CHL,Chili,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),DE4,Branderbourg,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,22.4,,DEU,Allemagne,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),FRI,Nouvelle-Aquitaine,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,14.5,,FRA,France,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),EL54,Épire,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,23.4,,GRC,Grèce,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),TR22,Marmara méridionale - Ouest,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,20.3,,TUR,Türkiye,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),CR04,Brunca,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,18.6,,CRI,Costa Rica,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),HU32,Grande Plaine du Nord,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,22.7,,HUN,Hongrie,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),UKK,Angleterre du Sud-Ouest,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,15.7,,GBR,Royaume-Uni,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),BG33,Nord-Est,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,18.4,,BGR,Bulgarie,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),CL16,Ñuble,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,29.2,,CHL,Chili,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),PL82,Podkarpacia,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,30,,POL,Pologne,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),CL11,Aysén,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,52.7,,CHL,Chili,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),KR06,Gangwon,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,26.4,,KOR,Corée,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),NL11,Groningue,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,18.5,,NLD,Pays-Bas,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),NL13,Drenthe,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,18.6,,NLD,Pays-Bas,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),PL91,Warsaw's capital city,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,28.8,,POL,Pologne,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),EL64,Grèce centrale,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,20.2,,GRC,Grèce,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),JPJ,"Kyushu, Okinawa",_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,14.5,,JPN,Japon,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),CA10,Terre-Neuve-et-Labrador,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,6,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),DEF,Schleswig-Holstein,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,17.9,,DEU,Allemagne,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),PT30,Région autonome de Madère,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,7.1,,PRT,Portugal,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),UKG,Midlands de l'Ouest,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,19.1,,GBR,Royaume-Uni,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),CH02,Espace Mittelland,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,17.4,,CHE,Suisse,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),EL52,Macédoine centrale,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,24.8,,GRC,Grèce,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),IL02,District nord,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,18.3,,ISR,Israël,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),CA35,Ontario,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,10.8,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),AT33,Tyrol,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,18,,AUT,Autriche,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),AT11,Burgenland,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,24.4,,AUT,Autriche,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),FRF,Grand Est,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,17.6,,FRA,France,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_RISK(2.0),Risques sur la santé,I,A,Annuelle,TL2,Grande région (TL2),NZ21,Tasman-Nelson-Marlborough,_Z,N'est pas applicable,PM25_POP_EXP,"Exposition de la population aux PM2,5",_Z,Non applicable,_Z,Non applicable,MCG_M3,Microgrammes par mètre cube,1995,,7.8,,NZL,Nouvelle-Zélande,A,Normal value,0,Units,1,One
